Player,Team,Pos,Performance_Ast,lambda_final_assists,TopAssist_Prob,LogoFile
Malik Tillman,Leverkusen,MF,0,0.21940765079721916,0.0,Leverkusen.png
Edon Zhegrova,Juventus,MF,0,0.09091064507021718,0.0,Juventus.png
Lucas Vázquez,Leverkusen,DF,0,0.22240606958614342,0.0,Leverkusen.png
Loïs Openda,Juventus,"FW,MF",0,0.4653806278878478,0.0,Juventus.png
Michele Di Gregorio,Juventus,GK,0,0.2814990085157605,0.0,Juventus.png
Francisco Conceição,Juventus,MF,0,0.3233575033014003,0.0,Juventus.png
Vasilije Adžić,Juventus,MF,0,0.012567275564708562,0.0,Juventus.png
Manuel Locatelli,Juventus,MF,0,0.32937903082521425,0.0,Juventus.png
Teun Koopmeiners,Juventus,"DF,MF",0,0.2633790443188788,0.0,Juventus.png
Jonathan David,Juventus,"FW,MF",0,0.2700589006744911,0.0,Juventus.png
Axel Tapé,Leverkusen,DF,0,0.0914851212896352,0.0,Leverkusen.png
Arthur,Leverkusen,DF,0,0.2623237902720311,0.0,Leverkusen.png
Jeremiah Mensah,Leverkusen,MF,0,0.00960022331677076,0.0,Leverkusen.png
Nathan Tella,Leverkusen,MF,0,0.011683217049767188,0.0,Leverkusen.png
Jeanuël Belocian,Leverkusen,DF,0,0.10887351130025416,0.0,Leverkusen.png
Ezequiél Fernández,Leverkusen,MF,0,0.38901948974985445,0.0,Leverkusen.png
Robert Andrich,Leverkusen,"DF,MF",0,0.37624380864148493,0.0,Leverkusen.png
Patrik Schick,Leverkusen,FW,0,0.2696316337150605,0.0,Leverkusen.png
Eliesse Ben Seghir,Leverkusen,"MF,FW",0,0.01576369347430166,0.0,Leverkusen.png
Arda Ünyay,Galatasaray,DF,0,0.030539787762707864,0.0,Galatasaray.png
Dominik Kotarski,FC Copenhagen,GK,0,0.09134034865897957,0.0,FC Copenhagen.png
Pedro Neto,Chelsea,FW,0,0.3187891078912223,0.0,Chelsea.png
Christos Tzolis,Club Brugge,"FW,MF",1,1.486247763170086,0.0,Club Brugge.png
Hugo Vetlesen,Club Brugge,"MF,FW",0,0.005271814753378379,0.0,Club Brugge.png
Romeo Vermant,Club Brugge,FW,0,0.010617127557817801,0.0,Club Brugge.png
Raphael Onyedika,Club Brugge,MF,0,0.2093742932713237,0.0,Club Brugge.png
Bjorn Meijer,Club Brugge,DF,0,0.03399066772193176,0.0,Club Brugge.png
Kyriani Sabbe,Club Brugge,DF,0,0.15479428726019448,0.0,Club Brugge.png
Nordin Jackers,Club Brugge,GK,0,0.12189172254748708,0.0,Club Brugge.png
Mamadou Diakhon,Club Brugge,"FW,MF",0,0.0046460792969155815,0.0,Club Brugge.png
Aleksandar Stanković,Club Brugge,MF,0,0.19583965170039608,0.0,Club Brugge.png
Hugo Siquet,Club Brugge,DF,0,0.23609953664585143,0.0,Club Brugge.png
Joel Ordóñez,Club Brugge,DF,0,0.08206203479848372,0.0,Club Brugge.png
Brandon Mechele,Club Brugge,DF,0,0.0981475307706102,0.0,Club Brugge.png
Niklas Süle,Dortmund,DF,0,0.15906697075675652,0.0,Dortmund.png
Emre Can,Dortmund,DF,0,0.1421302711119386,0.0,Dortmund.png
Yan Couto,Dortmund,DF,0,0.8172834339485416,0.0,Dortmund.png
Carney Chukwuemeka,Dortmund,MF,1,1.094049243643455,0.0,Dortmund.png
Fábio Silva,Dortmund,"FW,MF",1,1.0767567647106981,0.0,Dortmund.png
Lynnt Audoor,Club Brugge,MF,0,0.029063117942234637,0.0,Club Brugge.png
Jorne Spileers,Club Brugge,DF,0,0.009958545072679683,0.0,Club Brugge.png
Julian Brandt,Dortmund,MF,0,0.3562830321418634,0.0,Dortmund.png
Alejandro Garnacho,Chelsea,FW,0,0.2140998307179697,0.0,Chelsea.png
João Pedro,Chelsea,"FW,MF",0,0.3074073394120427,0.0,Chelsea.png
Tyrique George,Chelsea,FW,0,0.08775918597392336,0.0,Chelsea.png
Tosin Adarabioyo,Chelsea,DF,0,0.33311089040427017,0.0,Chelsea.png
Joshua Acheampong,Chelsea,DF,0,0.029212192784635813,0.0,Chelsea.png
Estêvão Willian,Chelsea,"FW,MF",0,0.5266807970089598,0.0,Chelsea.png
Robert Sánchez,Chelsea,GK,0,0.3292459581629282,0.0,Chelsea.png
Jamie Gittens,Chelsea,FW,0,0.4889638993966899,0.0,Chelsea.png
Marc Cucurella,Chelsea,DF,0,0.588998664045281,0.0,Chelsea.png
Zaid Romero,Club Brugge,DF,0,0.003937177774016398,0.0,Club Brugge.png
Trevoh Chalobah,Chelsea,DF,0,0.19465463151513754,0.0,Chelsea.png
Moisés Caicedo,Chelsea,MF,0,0.24484859287866192,0.0,Chelsea.png
Simon Mignolet,Club Brugge,GK,0,0.15426965617674418,0.0,Club Brugge.png
Kaye Furo,Club Brugge,FW,0,0.01622257013380606,0.0,Club Brugge.png
Dani van den Heuvel,Club Brugge,GK,0,0.1316014617997532,0.0,Club Brugge.png
Shandre Campbell,Club Brugge,DF,0,0.0021334893724360327,0.0,Club Brugge.png
Cisse Sandra,Club Brugge,MF,0,0.06840373163871037,0.0,Club Brugge.png
Nico Schlotterbeck,Dortmund,DF,0,0.21551025935258994,0.0,Dortmund.png
Ramy Bensebaini,Dortmund,DF,0,0.19232628422733392,0.0,Dortmund.png
Jordan Larsson,FC Copenhagen,MF,0,0.29607528159993685,0.0,FC Copenhagen.png
Viktor Dadason,FC Copenhagen,FW,0,0.17042970097000684,0.0,FC Copenhagen.png
Jean Mattéo Bahoya,Eint Frankfurt,"FW,DF",0,0.043039289188263184,0.0,Eint Frankfurt.png
Robin Koch,Eint Frankfurt,DF,0,0.07186598688641818,0.0,Eint Frankfurt.png
Ansgar Knauff,Eint Frankfurt,FW,1,1.2796422715757119,0.0,Eint Frankfurt.png
Birger Meling,FC Copenhagen,DF,0,0.05477729944618316,0.0,FC Copenhagen.png
Andreas Cornelius,FC Copenhagen,FW,0,0.011559013024111477,0.0,FC Copenhagen.png
Munashe Garan'anga,FC Copenhagen,DF,0,0.006159343074798969,0.0,FC Copenhagen.png
Thomas Delaney,FC Copenhagen,MF,0,0.048349575782629745,0.0,FC Copenhagen.png
William Clem,FC Copenhagen,MF,0,0.21272423299092524,0.0,FC Copenhagen.png
Arthur Theate,Eint Frankfurt,DF,0,0.08921632850307797,0.0,Eint Frankfurt.png
Robert,FC Copenhagen,MF,0,0.1584493879640148,0.0,FC Copenhagen.png
Youssoufa Moukoko,FC Copenhagen,FW,0,0.10486418196782842,0.0,FC Copenhagen.png
Lukas Lerager,FC Copenhagen,MF,0,0.21197186983322733,0.0,FC Copenhagen.png
Pantelis Hatzidiakos,FC Copenhagen,DF,0,0.12762226341732097,0.0,FC Copenhagen.png
Mads Emil Madsen,FC Copenhagen,MF,0,0.008700519824638807,0.0,FC Copenhagen.png
Mohamed Elyounoussi,FC Copenhagen,"FW,MF",0,0.22760496707309225,0.0,FC Copenhagen.png
Gabriel Pereira,FC Copenhagen,DF,0,0.11068018000210851,0.0,FC Copenhagen.png
Ellyes Skhiri,Eint Frankfurt,MF,0,0.052961477820882626,0.0,Eint Frankfurt.png
Jonathan Burkardt,Eint Frankfurt,FW,1,1.374804888551788,0.0,Eint Frankfurt.png
Daniel Svensson,Dortmund,DF,0,0.16760589855389277,0.0,Dortmund.png
Michy Batshuayi,Eint Frankfurt,"MF,FW",0,0.08012648390457235,0.0,Eint Frankfurt.png
Felix Nmecha,Dortmund,MF,0,0.5806078203120468,0.0,Dortmund.png
Gregor Kobel,Dortmund,GK,0,0.17037761546564595,0.0,Dortmund.png
Waldemar Anton,Dortmund,DF,0,0.2001206921926373,0.0,Dortmund.png
Kauã Santos,Eint Frankfurt,GK,0,0.12538085543323169,0.0,Eint Frankfurt.png
Jessic Ngankam,Eint Frankfurt,FW,0,0.001358465874235125,0.0,Eint Frankfurt.png
Oscar Højlund,Eint Frankfurt,MF,0,0.0208099402859159,0.0,Eint Frankfurt.png
Aurélio Buta,Eint Frankfurt,DF,0,0.010576283799942812,0.0,Eint Frankfurt.png
Rasmus Kristensen,Eint Frankfurt,"DF,MF",0,0.3438198900340507,0.0,Eint Frankfurt.png
Nnamdi Collins,Eint Frankfurt,DF,0,0.14662956809298436,0.0,Eint Frankfurt.png
Mahmoud Dahoud,Eint Frankfurt,MF,0,0.05927036082166178,0.0,Eint Frankfurt.png
Can Uzun,Eint Frankfurt,"MF,FW",0,0.030269222410028097,0.0,Eint Frankfurt.png
Aurele Amenda,Eint Frankfurt,DF,0,0.010329523695598374,0.0,Eint Frankfurt.png
Michael Zetterer,Eint Frankfurt,GK,0,0.1123284342852984,0.0,Eint Frankfurt.png
Hugo Larsson,Eint Frankfurt,MF,0,0.09856097483994872,0.0,Eint Frankfurt.png
Mario Götze,Eint Frankfurt,MF,1,1.3664018854062028,0.0,Eint Frankfurt.png
Ritsu Doan,Eint Frankfurt,"FW,DF",0,0.2719905485346465,0.0,Eint Frankfurt.png
Nicolas Pépé,Villarreal,"FW,MF",1,1.0,0.0,Villarreal.png
Ulrik Saltnes,Bodø/Glimt,MF,0,0.0,,Bodø/Glimt.png
Magnus Riisnæs,Bodø/Glimt,DF,0,0.0,,Bodø/Glimt.png
Brede Moe,Bodø/Glimt,DF,0,0.0,,Bodø/Glimt.png
Daniel Bassi,Bodø/Glimt,"FW,MF",0,0.0,,Bodø/Glimt.png
Anders Klynge,Bodø/Glimt,"MF,DF",0,0.0,,Bodø/Glimt.png
Mathias Jørgensen,Bodø/Glimt,"FW,MF",0,0.0,,Bodø/Glimt.png
Jostein Gundersen,Bodø/Glimt,DF,0,0.0,,Bodø/Glimt.png
Villads Nielsen,Bodø/Glimt,DF,0,0.0,,Bodø/Glimt.png
Isak Määttä,Bodø/Glimt,"DF,FW",0,0.0,,Bodø/Glimt.png
Ole Didrik Blomberg,Bodø/Glimt,"FW,MF",0,0.0,,Bodø/Glimt.png
Sondre Auklend,Bodø/Glimt,"FW,MF",0,0.0,,Bodø/Glimt.png
Haitam Aleesami,Bodø/Glimt,DF,0,0.0,,Bodø/Glimt.png
Fredrik Sjøvold,Bodø/Glimt,DF,0,0.0,,Bodø/Glimt.png
Jens Petter Hauge,Bodø/Glimt,"FW,MF",0,0.0,,Bodø/Glimt.png
Odin Lurås Bjørtuft,Bodø/Glimt,DF,0,0.0,,Bodø/Glimt.png
Andreas Helmersen,Bodø/Glimt,FW,0,0.0,,Bodø/Glimt.png
Nikita Haikin,Bodø/Glimt,GK,0,0.0,,Bodø/Glimt.png
Sondre Brunstad Fet,Bodø/Glimt,MF,0,0.0,,Bodø/Glimt.png
Lev Kurgin,Qaırat Almaty,DF,0,0.0,,
Azamat Tuyakbaev,Qaırat Almaty,"FW,MF",0,0.0,,
Sherhan Kalmurza,Qaırat Almaty,GK,0,0.0,,
Adilet Sadybekov,Qaırat Almaty,MF,0,0.0,,
Alyaksandr Martynovich,Qaırat Almaty,DF,0,0.0,,
Dan Glazer,Qaırat Almaty,MF,0,0.0,,
Jug Stanojev,Qaırat Almaty,"MF,FW",0,0.0,,
Olzhas Baibek,Qaırat Almaty,MF,0,0.0,,
Ofri Arad,Qaırat Almaty,MF,0,0.0,,
Temirlan Anarbekov,Qaırat Almaty,GK,0,0.0,,
Dastan Satpayev,Qaırat Almaty,FW,0,0.0,,
Luís Mata,Qaırat Almaty,DF,0,0.0,,
Edimilson Filho,Qaırat Almaty,FW,0,0.0,,
Erkin Tapalov,Qaırat Almaty,DF,0,0.0,,
Yegor Sorokin,Qaırat Almaty,DF,0,0.0,,
Alexandr Mrynskiy,Qaırat Almaty,"DF,FW",0,0.0,,
Damir Kasabulat,Qaırat Almaty,MF,0,0.0,,
Valeriy Gromyko,Qaırat Almaty,"FW,MF",0,0.0,,
Jorginho Costa,Qaırat Almaty,"MF,FW",0,0.0,,
Louis Patris,Unions SG,DF,0,0.0,,
Raul Florucz,Unions SG,FW,0,0.0,,
Ross Sykes,Unions SG,DF,0,0.0,,
Mathias Rasmussen,Unions SG,MF,0,0.0,,
Fedde Leysen,Unions SG,DF,0,0.0,,
Anouar Ait El Hadj,Unions SG,"MF,FW",0,0.0,,
Marc Giger,Unions SG,"FW,MF",0,0.0,,
Kjell Scherpen,Unions SG,GK,0,0.0,,
Ousseynou Niang,Unions SG,"DF,FW",0,0.0,,
Kevin Mac Allister,Unions SG,DF,0,0.0,,
Anan Khalaili,Unions SG,"DF,FW",0,0.0,,
Kamiel Van De Perre,Unions SG,MF,0,0.0,,
Promise David,Unions SG,FW,0,0.0,,
Christian Burgess,Unions SG,DF,0,0.0,,
Arnau Tenas,Villarreal,GK,0,0.0,,Villarreal.png
Gerard Moreno,Villarreal,FW,0,0.0,,Villarreal.png
Manor Solomon,Villarreal,MF,0,0.0,,Villarreal.png
Pau Navarro,Villarreal,DF,0,0.0,,Villarreal.png
Thomas Partey,Villarreal,MF,0,0.0,,Villarreal.png
Rafa Marín,Villarreal,DF,0,0.0,,Villarreal.png
Ayoze Pérez,Villarreal,FW,0,0.0,,Villarreal.png
Juan Foyth,Villarreal,DF,0,0.0,,Villarreal.png
Daniel Parejo,Villarreal,MF,0,0.0,,Villarreal.png
Tani Oluwaseyi,Villarreal,FW,0,0.0,,Villarreal.png
Santiago Mouriño,Villarreal,DF,0,0.0,,Villarreal.png
Georges Mikautadze,Villarreal,FW,0,0.0,,Villarreal.png
Luiz Lúcio Reis Júnior,Villarreal,GK,0,0.0,,Villarreal.png
Tajon Buchanan,Villarreal,"MF,FW",0,0.0,,Villarreal.png
Renato Veiga,Villarreal,DF,0,0.0,,Villarreal.png
Alberto Moleiro,Villarreal,MF,0,0.0,,Villarreal.png
Pape Gueye,Villarreal,MF,0,0.0,,Villarreal.png
Santi Comesaña,Villarreal,MF,0,0.0,,Villarreal.png
Sergi Cardona,Villarreal,DF,0,0.0,,Villarreal.png
